Time,Load,Crosshead,Extensometer
496.059,3209.512,11.08415,-1.11266
496.159,3050.672,11.08671,-1.11258
496.259,3020.192,11.08922,-1.11257
496.359,2991.876,11.09166,-1.11254
496.459,2958.974,11.09422,-1.11265
496.559,2922.301,11.09672,-1.11259
496.659,2861.252,11.09916,-1.11249
496.759,2829.591,11.10172,-1.11261
496.859,2804.784,11.10423,-1.11254
496.959,2777.475,11.10673,-1.11256
497.059,2747.761,11.10923,-1.11259
497.159,2716.261,11.11179,-1.11259
497.259,2685.422,11.11423,-1.11268
497.359,2653.015,11.11673,-1.11259
497.459,2606.561,11.11929,-1.11255
497.559,2567.269,11.12179,-1.11259
497.659,2531.66,11.1243,-1.11261
497.759,2497.015,11.12686,-1.11265
497.859,2470.041,11.1293,-1.11249
497.959,2445.174,11.1318,-1.11254
498.059,2423.051,11.1343,-1.11264
498.159,2401.392,11.13686,-1.1126
498.259,2382.241,11.13931,-1.11261
498.359,2361.347,11.14181,-1.11255
498.459,2338.891,11.14431,-1.11255
498.559,2316.141,11.14681,-1.11255
498.659,2291.384,11.14931,-1.11259
498.759,2264.323,11.15187,-1.11254
498.859,2235.121,11.15431,-1.11254
498.959,2204.444,11.15681,-1.11258
499.059,2175.406,11.15938,-1.11259
499.159,2148.47,11.16188,-1.1126
499.259,2120.406,11.16432,-1.11253
499.359,2089.493,11.16688,-1.11251
499.459,2056.89,11.16938,-1.11255
499.559,2023.878,11.17188,-1.11262
499.659,1986.853,11.17444,-1.11261
499.759,1949.13,11.17695,-1.11253
499.859,1912.844,11.17939,-1.11259
499.959,1874.899,11.18189,-1.11262
500.059,1838.246,11.18445,-1.11265
500.159,1802.6,11.18689,-1.11261
500.259,1760.361,11.18939,-1.11262
500.359,1716.151,11.19195,-1.11262
500.459,1655.584,11.1944,-1.11256
500.559,1579.998,11.1969,-1.11268
500.659,1508.747,11.19946,-1.11263
500.759,1429.11,11.20196,-1.11253
500.859,1350.38,11.20446,-1.11252
500.959,1262.198,11.20696,-1.11263
501.059,1179.052,11.20952,-1.11259
501.159,1100.967,11.21203,-1.11257
501.259,1017.567,11.21453,-1.11261
501.359,933.9527,11.21709,-1.11248
501.459,843.6014,11.21959,-1.11258
501.559,746.9666,11.22209,-1.11254
501.569,735.6772,11.22233,-1.11266
